./testsT0/P1/bin/childfaulter,14,15
./testsT0/P1/bin/childtime,4,2
./testsT0/P1/bin/child,3,1
./testsT0/P1/bin/childtime,2,9
./testsT0/P1/bin/child,3,1
./testsT0/P1/bin/childtime,2,22
