./testsT0/P1/bin/childfaulter,16,1
./testsT0/P1/bin/childtime,16,31
./testsT0/P1/bin/child,16,1
./testsT0/P1/bin/childtime,16,67
./testsT0/P1/bin/child,16,1
./testsT0/P1/bin/childtime,16,22
